Date,CLOSE
2013-10-20,985.0
2013-10-27,935.0
2013-11-03,952.0
2013-11-10,949.0
2013-11-17,951.0
2013-11-24,957.0
2013-12-01,965.0
2013-12-08,964.0
2013-12-15,945.0
2013-12-22,932.0
2013-12-29,923.0
2014-01-05,899.0
2014-01-12,909.0
2014-01-19,909.0
2014-01-26,909.0
2014-02-02,860.0
2014-02-09,836.0
2014-02-16,850.0
2014-02-23,848.0
2014-03-02,838.0
2014-03-09,838.0
2014-03-16,838.0
2014-03-23,788.0
2014-03-30,788.0
2014-04-06,788.0
2014-04-13,788.0
2014-04-20,835.0
2014-04-27,847.0
2014-05-04,830.0
2014-05-11,835.0
2014-05-18,832.0
2014-05-25,772.0
2014-06-01,720.0
2014-06-08,702.0
2014-06-15,719.0
2014-06-22,695.0
2014-06-29,696.0
2014-07-06,707.0
2014-07-13,707.0
2014-07-20,735.0
2014-07-27,680.0
2014-08-03,657.0
2014-08-10,657.0
2014-08-17,668.0
2014-08-24,664.0
2014-08-31,611.0
2014-09-07,560.0
2014-09-14,594.0
2014-09-21,596.0
2014-09-28,578.0
2014-10-05,617.0
2014-10-12,546.0
2014-10-19,546.0
2014-10-26,562.0
2014-11-02,562.0
2014-11-09,562.0
2014-11-16,562.0
2014-11-23,555.0
2014-11-30,555.0
2014-12-07,555.0
2014-12-14,555.0
2014-12-21,521.0
2014-12-28,496.0
2015-01-04,531.0
2015-01-11,525.0
2015-01-18,524.0
2015-01-25,513.0
2015-02-01,513.0
2015-02-08,513.0
2015-02-15,513.0
2015-02-22,509.0
2015-03-01,509.0
2015-03-08,509.0
2015-03-15,509.0
2015-03-22,550.0
2015-03-29,550.0
2015-04-05,549.0
2015-04-12,549.0
2015-04-19,402.0
2015-04-26,431.5
2015-05-03,457.5
2015-05-10,488.0
2015-05-17,473.0
2015-05-24,453.5
2015-05-31,468.0
2015-06-07,478.0
2015-06-14,487.5
2015-06-21,506.5
2015-06-28,507.0
2015-07-05,492.0
2015-07-12,436.0
2015-07-19,378.5
2015-07-26,390.5
2015-08-02,413.5
2015-08-09,405.0
2015-08-16,414.0
2015-08-23,441.0
2015-08-30,434.5
2015-09-06,465.5
2015-09-13,488.0
2015-09-20,459.0
2015-09-27,517.0
2015-10-04,519.5
2015-10-11,550.0
2015-10-18,550.0
2015-10-25,473.0
2015-11-01,440.5
2015-11-08,438.0
2015-11-15,446.5
2015-11-22,359.0
2015-11-29,349.0
2015-12-06,345.0
2015-12-13,359.0
2015-12-20,313.5
2015-12-27,346.0
2016-01-03,360.0
2016-01-10,354.0
2016-01-17,347.0
2016-01-24,320.5
2016-01-31,316.0
2016-02-07,329.5
2016-02-14,329.5
2016-02-21,329.5
2016-02-28,366.0
2016-03-06,390.0
2016-03-13,390.0
2016-03-20,446.0
2016-03-27,421.0
2016-04-03,439.5
2016-04-10,425.5
2016-04-17,425.5
2016-04-24,520.5
2016-05-01,540.0
2016-05-08,518.0
2016-05-15,472.5
2016-05-22,461.5
2016-05-29,456.0
2016-06-05,487.0
2016-06-12,460.0
2016-06-19,435.5
2016-06-26,414.0
2016-07-03,444.0
2016-07-10,444.0
2016-07-17,464.5
2016-07-24,459.5
2016-07-31,480.0
2016-08-07,466.0
2016-08-14,466.0
2016-08-21,484.0
2016-08-28,480.5
2016-09-04,470.5
2016-09-11,464.0
2016-09-18,471.5
2016-09-25,473.5
2016-10-02,443.5
2016-10-09,443.5
2016-10-16,443.5
2016-10-23,443.5
2016-10-30,500.5
2016-11-06,515.5
2016-11-13,539.0
2016-11-20,537.0
2016-11-27,541.0
2016-12-04,615.5
2016-12-11,615.5
2016-12-18,666.0
2016-12-25,669.5
2017-01-01,652.0
2017-01-08,666.5
2017-01-15,700.0
2017-01-22,660.0
2017-01-29,662.0
2017-02-05,721.0
2017-02-12,721.0
2017-02-19,721.5
2017-02-26,752.0
2017-03-05,875.0
2017-03-12,780.0
2017-03-19,737.5
2017-03-26,707.0
2017-04-02,683.0
2017-04-09,683.0
2017-04-16,575.0
2017-04-23,517.0
2017-04-30,512.0
2017-05-07,454.0
2017-05-14,440.0
2017-05-21,472.5
2017-05-28,451.0
2017-06-04,442.5
2017-06-11,442.5
2017-06-18,426.0
2017-06-25,422.5
2017-07-02,420.5
2017-07-09,466.0
2017-07-16,467.0
2017-07-23,515.5
2017-07-30,517.0
2017-08-06,560.5
2017-08-13,560.5
2017-08-20,592.5
2017-08-27,610.5
2017-09-03,617.5
2017-09-10,584.0
2017-09-17,499.0
2017-09-24,522.0
2017-10-01,474.0
2017-10-08,469.5
2017-10-15,465.0
2017-10-22,465.0
2017-10-29,466.5
2017-11-05,460.0
2017-11-12,460.5
2017-11-19,475.5
2017-11-26,497.5
2017-12-03,521.0
2017-12-10,521.0
2017-12-17,486.5
2017-12-24,516.5
2017-12-31,488.0
2018-01-07,486.5
2018-01-14,495.0
2018-01-21,522.0
2018-01-28,576.5
2018-02-04,593.0
2018-02-11,593.0
2018-02-18,593.0
2018-02-25,506.0
2018-03-04,513.0
2018-03-11,491.0
2018-03-18,513.0
2018-03-25,497.5
2018-04-01,487.0
2018-04-08,487.0
2018-04-15,487.0
2018-04-22,455.0
2018-04-29,464.0
2018-05-06,485.0
2018-05-13,494.5
2018-05-20,517.0
2018-05-27,517.0
2018-06-03,483.5
2018-06-10,490.0
2018-06-17,431.0
2018-06-24,422.5
2018-07-01,435.5
2018-07-08,433.5
2018-07-15,431.5
2018-07-22,462.0
2018-07-29,472.0
2018-08-05,502.5
2018-08-12,502.5
2018-08-19,508.0
2018-08-26,493.5
2018-09-02,481.0
2018-09-09,491.5
2018-09-16,488.5
2018-09-23,519.5
2018-09-30,505.5
2018-10-07,515.25
2018-10-14,525.0
2018-10-21,525.0
2018-10-28,548.5
2018-11-04,556.0
2018-11-11,595.0
2018-11-18,566.0
2018-11-25,536.0
2018-12-02,506.0
2018-12-09,499.5
2018-12-16,497.5
2018-12-23,539.0
2018-12-30,540.5
2019-01-06,555.0
2019-01-13,573.5
2019-01-20,541.0
2019-01-27,545.0
2019-02-03,616.5
2019-02-10,634.75
2019-02-17,653.0
2019-02-24,651.0
2019-03-03,654.5
2019-03-10,666.5
2019-03-17,627.0
2019-03-24,623.0
2019-03-31,623.0
2019-04-07,623.0
2019-04-14,699.0
2019-04-21,689.0
2019-04-28,696.0
2019-05-05,712.5
2019-05-12,729.0
2019-05-19,720.0
2019-05-26,809.0
2019-06-02,836.0
2019-06-09,802.5
2019-06-16,853.0
2019-06-23,914.0
2019-06-30,945.0
2019-07-07,958.5
2019-07-14,963.5
2019-07-21,945.5
2019-07-28,956.0
2019-08-04,933.0
2019-08-11,758.0
2019-08-18,731.0
2019-08-25,702.5
2019-09-01,719.5
2019-09-08,783.0
2019-09-15,836.0
2019-09-22,778.0
2019-09-29,782.5
2019-10-06,792.5
2019-10-13,797.0
2019-10-20,760.0
2019-10-27,708.5
2019-11-03,680.0
2019-11-10,676.0
2019-11-17,648.5
2019-11-24,662.5
2019-12-01,663.0
2019-12-08,642.0
2019-12-15,666.5
2019-12-22,677.0
2019-12-29,679.5
2020-01-05,711.0
2020-01-12,726.5
2020-01-19,713.5
2020-01-26,709.5
2020-02-02,679.0
2020-02-09,648.5
2020-02-16,685.5
2020-02-23,702.0
2020-03-01,677.5
2020-03-08,682.0
2020-03-15,699.5
2020-03-22,734.5
2020-03-29,693.0
2020-04-05,688.0
2020-04-12,633.0
2020-04-19,688.5
2020-04-26,674.5
2020-05-03,691.0
2020-05-10,686.5
2020-05-17,724.5
2020-05-24,778.0
2020-05-31,776.0
2020-06-07,795.0
2020-06-14,784.0
2020-06-21,806.0
2020-06-28,806.0
2020-07-05,799.5
2020-07-12,827.5
2020-07-19,869.5
2020-07-26,870.0
2020-08-02,879.0
2020-08-09,889.0
2020-08-16,901.5
2020-08-23,920.0
2020-08-30,918.5
2020-09-06,941.5
