Date,CLOSE
2013-10-31,1006.0
2013-11-30,1014.0
2013-12-31,968.0
2014-01-31,872.0
2014-02-28,852.0
2014-03-31,855.0
2014-04-30,773.0
2014-05-31,765.0
2014-06-30,806.0
2014-07-31,728.0
2014-08-31,733.0
2014-09-30,775.0
2014-10-31,773.0
2014-11-30,750.0
2014-12-31,808.0
2015-01-31,711.0
2015-02-28,773.0
2015-03-31,689.0
2015-04-30,710.5
2015-05-31,681.5
2015-06-30,680.0
2015-07-31,660.5
2015-08-31,558.0
2015-09-30,589.5
2015-10-31,596.5
2015-11-30,578.0
2015-12-31,618.0
2016-01-31,611.0
2016-02-29,564.5
2016-03-31,586.0
2016-04-30,625.5
2016-05-31,624.5
2016-06-30,657.5
2016-07-31,780.0
2016-08-31,766.0
2016-09-30,920.0
2016-10-31,1254.5
2016-11-30,1738.5
2016-12-31,1570.0
2017-01-31,1653.0
2017-02-28,1590.0
2017-03-31,1396.5
2017-04-30,1272.0
2017-05-31,1150.0
2017-06-30,1019.0
2017-07-31,1313.5
2017-08-31,1189.5
2017-09-30,1082.0
2017-10-31,1112.5
2017-11-30,1233.0
2017-12-31,1306.5
2018-01-31,1502.0
2018-02-28,1301.0
2018-03-31,1317.5
2018-04-30,1145.0
2018-05-31,1273.0
2018-06-30,1265.0
2018-07-31,1232.5
2018-08-31,1315.5
2018-09-30,1330.5
2018-10-31,1434.0
2018-11-30,1380.0
2018-12-31,1445.0
2019-01-31,1322.5
2019-02-28,1321.0
2019-03-31,1258.5
2019-04-30,1208.0
2019-05-31,1286.0
2019-06-30,1441.0
2019-07-31,1466.5
2019-08-31,1419.5
2019-09-30,1299.5
2019-10-31,1296.0
2019-11-30,1319.0
2019-12-31,1207.0
2020-01-31,1273.0
2020-02-29,1292.0
2020-03-31,1328.5
2020-04-30,1234.5
2020-05-31,1185.0
2020-06-30,1245.5
2020-07-31,1286.5
2020-08-31,1228.0
2020-09-30,1315.5
2020-10-31,1334.5
2020-11-30,1482.5
2020-12-31,1500.5
2021-01-31,1800.0
2021-02-28,1484.5
2021-03-31,1712.0
2021-04-30,1610.0
2021-05-31,1611.5
2021-06-30,2228.5
2021-07-31,2122.5
2021-08-31,2912.5
2021-09-30,3764.0
2021-10-31,3608.0
2021-11-30,2584.0
2021-12-31,2053.5
2022-01-31,2658.0
2022-02-28,2642.0
2022-03-31,3741.0
2022-04-30,2990.0
2022-05-31,3120.0
2022-06-30,3103.5
2022-07-31,2313.5
2022-08-31,2121.5
2022-09-30,2741.5
2022-10-31,3298.5
2022-11-30,3332.0
2022-12-31,2486.0
2023-01-31,2666.5
2023-02-28,2579.0
2023-03-31,1767.5
2023-04-30,1324.0
2023-05-31,1223.0
2023-06-30,1617.0
2023-07-31,1373.0
2023-08-31,1515.0
2023-09-30,1745.0
2023-10-31,1777.5
