Date;CLOSE
1960M01;11,42
1960M02;11,42
1960M03;11,42
1960M04;11,42
1960M05;11,42
1960M06;11,42
1960M07;11,42
1960M08;11,42
1960M09;11,42
1960M10;11,42
1960M11;11,42
1960M12;11,42
1961M01;11,02
1961M02;11,02
1961M03;11,02
1961M04;11,02
1961M05;11,02
1961M06;11,02
1961M07;11,02
1961M08;11,02
1961M09;11,02
1961M10;11,02
1961M11;11,02
1961M12;11,02
1962M01;11,01
1962M02;11,01
1962M03;11,01
1962M04;11,01
1962M05;11,01
1962M06;11,01
1962M07;11,01
1962M08;11,01
1962M09;11,01
1962M10;11,01
1962M11;11,01
1962M12;11,01
1963M01;11,02
1963M02;11,02
1963M03;11,02
1963M04;11,02
1963M05;11,02
1963M06;11,02
1963M07;11,02
1963M08;11,02
1963M09;11,02
1963M10;11,02
1963M11;11,02
1963M12;11,02
1964M01;10,24
1964M02;10,24
1964M03;10,24
1964M04;10,24
1964M05;10,24
1964M06;10,24
1964M07;10,24
1964M08;10,24
1964M09;10,24
1964M10;10,24
1964M11;10,24
1964M12;10,24
1965M01;10,24
1965M02;10,24
1965M03;10,24
1965M04;10,24
1965M05;15,30
1965M06;10,24
1965M07;10,24
1965M08;10,24
1965M09;10,24
1965M10;10,24
1965M11;10,24
1965M12;10,24
1966M01;9,52
1966M02;9,52
1966M03;9,52
1966M04;9,52
1966M05;9,52
1966M06;9,52
1966M07;9,52
1966M08;9,52
1966M09;9,52
1966M10;9,52
1966M11;9,52
1966M12;9,52
1967M01;8,86
1967M02;8,86
1967M03;8,86
1967M04;8,86
1967M05;8,86
1967M06;8,86
1967M07;8,86
1967M08;8,86
1967M09;8,86
1967M10;8,86
1967M11;8,86
1967M12;8,86
1968M01;8,77
1968M02;8,77
1968M03;8,77
1968M04;8,77
1968M05;8,77
1968M06;8,77
1968M07;8,77
1968M08;8,77
1968M09;8,77
1968M10;8,77
1968M11;8,77
1968M12;8,77
1969M01;9,84
1969M02;9,84
1969M03;9,84
1969M04;9,84
1969M05;9,84
1969M06;9,84
1969M07;9,84
1969M08;9,84
1969M09;9,84
1969M10;9,84
1969M11;9,84
1969M12;9,84
1970M01;9,84
1970M02;9,84
1970M03;9,84
1970M04;9,84
1970M05;9,84
1970M06;9,84
1970M07;9,84
1970M08;9,84
1970M09;9,84
1970M10;9,84
1970M11;9,84
1970M12;9,84
1971M01;10,33
1971M02;10,33
1971M03;10,33
1971M04;10,33
1971M05;10,33
1971M06;10,33
1971M07;10,33
1971M08;10,33
1971M09;10,33
1971M10;10,33
1971M11;10,33
1971M12;10,33
1972M01;10,33
1972M02;10,33
1972M03;10,33
1972M04;10,33
1972M05;10,33
1972M06;10,33
1972M07;10,33
1972M08;10,33
1972M09;10,33
1972M10;10,33
1972M11;10,33
1972M12;10,33
1973M01;10,33
1973M02;10,33
1973M03;10,33
1973M04;10,33
1973M05;10,33
1973M06;10,33
1973M07;10,33
1973M08;10,33
1973M09;10,33
1973M10;10,33
1973M11;10,33
1973M12;10,33
1974M01;13,38
1974M02;13,38
1974M03;13,38
1974M04;13,38
1974M05;13,38
1974M06;13,38
1974M07;13,38
1974M08;13,38
1974M09;13,38
1974M10;13,38
1974M11;13,38
1974M12;13,38
1975M01;17,30
1975M02;17,30
1975M03;17,30
1975M04;17,30
1975M05;17,30
1975M06;17,30
1975M07;17,30
1975M08;17,30
1975M09;17,30
1975M10;17,30
1975M11;17,30
1975M12;17,30
1976M01;22,72
1976M02;22,72
1976M03;22,72
1976M04;22,72
1976M05;22,72
1976M06;22,72
1976M07;22,72
1976M08;22,72
1976M09;22,72
1976M10;22,72
1976M11;22,72
1976M12;22,72
1977M01;23,06
1977M02;23,06
1977M03;23,06
1977M04;23,06
1977M05;23,06
1977M06;23,06
1977M07;23,06
1977M08;23,06
1977M09;23,06
1977M10;23,06
1977M11;23,06
1977M12;23,06
1978M01;21,45
1978M02;21,45
1978M03;21,45
1978M04;21,45
1978M05;21,45
1978M06;21,45
1978M07;21,45
1978M08;21,45
1978M09;21,45
1978M10;21,45
1978M11;21,45
1978M12;21,45
1979M01;23,50
